narr86,nfarr86,nparr86,pcnv,avgsen,tottime,ptime86,qemp86,inc86,durat,black,hispan,born60
1,1,1,0.67,23.5,23.5,0,3.0,11.2,4.7,0,0,0
0,0,0,0.43,6.1,12.2,0,0.0,0.0,3.0,0,0,0
1,1,0,0.40,0.0,0.0,0,0.0,0.0,2.0,0,1,1
1,1,0,0.40,0.0,0.0,0,0.0,0.0,2.0,0,1,0
1,1,0,1.00,0.0,0.0,0,1.0,1.0,11.0,0,1,0
0,0,0,0.40,0.0,0.0,0,3.0,22.6,0.0,0,1,0
0,0,0,0.50,0.0,0.0,0,4.0,135.7,0.0,0,0,1
1,0,0,1.00,0.0,0.0,0,4.0,54.7,0.0,0,1,1
0,0,0,0.57,0.0,0.0,0,3.0,21.2,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,64.1,15.0,0,1,0
2,2,1,0.29,0.0,0.0,0,1.0,2.6,0.0,0,0,1
0,0,0,0.33,12.2,12.2,0,4.0,81.7,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,3.0,29.3,0.0,0,1,1
0,0,0,0.00,0.0,0.0,0,3.0,70.5,0.0,0,0,0
0,0,0,0.33,0.0,0.0,0,4.0,192.4,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,2.0,22.0,1.0,1,0,0
0,0,0,0.50,0.0,0.0,0,4.0,105.8,0.0,0,0,1
0,0,0,0.67,0.0,0.0,0,3.0,37.0,1.0,0,1,1
0,0,0,0.32,7.2,7.2,4,0.0,0.0,4.5,0,0,0
1,0,0,0.67,8.6,8.6,3,1.0,10.8,1.0,1,0,0
0,0,0,0.00,30.4,30.4,0,0.0,0.0,9.4,1,0,0
0,0,0,0.50,0.0,0.0,0,0.0,0.0,3.0,0,1,0
0,0,0,1.00,0.0,0.0,0,1.0,9.9,2.0,0,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,1.0,0,0,0
1,1,0,0.00,0.0,0.0,0,4.0,124.5,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,3.0,139.9,0.0,0,1,0
0,0,0,0.29,0.0,0.0,0,1.0,3.7,0.0,1,0,0
1,1,1,0.40,0.0,0.0,3,0.0,0.0,9.0,0,0,0
0,0,0,0.23,0.0,0.0,12,0.0,0.0,0.0,0,1,0
0,0,0,0.50,0.0,0.0,0,4.0,119.3,0.0,0,0,1
1,1,0,0.60,0.0,0.0,6,2.0,8.9,0.0,1,0,1
0,0,0,0.00,0.0,0.0,0,2.0,95.5,2.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,55.8,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,2.0,17.6,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,2.0,15.0,14.0,1,0,1
0,0,0,0.50,0.0,0.0,0,3.0,35.6,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,0.0,0.0,4.0,0,1,1
2,1,0,0.29,0.0,0.0,0,1.0,1.1,6.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,96.1,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,2.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,70.6,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,4.0,161.3,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,1.0,1,0,0
0,0,0,0.50,0.0,0.0,0,3.0,65.9,7.0,0,1,1
0,0,0,0.50,0.0,0.0,0,0.0,0.0,3.0,0,0,1
0,0,0,0.67,0.0,0.0,0,4.0,27.3,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,1.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,93.9,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,3.0,0,0,0
0,0,0,1.00,0.0,0.0,0,2.0,23.2,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,1.0,13.0,25.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,4.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,55.6,0.0,0,1,0
0,0,0,0.50,0.0,0.0,0,0.0,0.0,9.0,0,1,0
0,0,0,0.00,0.0,0.0,0,2.0,33.7,0.0,0,0,1
0,0,0,0.60,0.0,0.0,0,3.0,8.1,3.0,0,1,0
0,0,0,0.33,0.0,0.0,0,3.0,30.6,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,26.6,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,154.3,0.0,0,0,0
1,1,0,0.50,0.0,0.0,0,0.0,0.0,12.0,0,0,0
1,1,0,0.50,0.0,0.0,0,0.0,0.0,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,127.5,0.0,0,1,1
0,0,0,0.25,0.0,0.0,0,0.0,0.0,5.0,0,0,0
1,0,0,0.33,0.0,0.0,0,0.0,0.0,2.0,1,0,0
1,1,1,0.50,0.0,0.0,0,1.0,0.4,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,79.8,0.0,0,1,0
0,0,0,0.75,0.0,0.0,0,1.0,6.4,2.0,1,0,0
0,0,0,0.00,0.0,0.0,0,2.0,16.4,2.0,0,0,0
0,0,0,0.67,0.0,0.0,12,0.0,0.0,0.0,0,0,1
2,0,0,0.00,0.0,0.0,0,2.0,50.3,0.0,0,0,0
1,1,1,0.44,0.0,0.0,0,0.0,0.0,3.0,0,0,0
0,0,0,0.29,0.0,0.0,0,3.0,36.7,0.0,1,0,0
0,0,0,1.00,0.0,0.0,0,3.0,31.8,0.0,0,1,0
1,1,0,0.00,0.0,0.0,0,3.0,26.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,1.0,4.7,0.0,1,0,0
0,0,0,0.50,0.0,0.0,0,1.0,1.8,19.0,0,1,0
1,1,1,0.20,0.0,0.0,0,1.0,2.1,0.0,0,1,1
0,0,0,0.00,0.0,0.0,0,2.0,72.8,6.0,0,0,1
0,0,0,0.80,8.2,8.2,0,2.0,18.8,6.1,0,0,1
0,0,0,1.00,0.0,0.0,0,0.0,0.0,9.0,0,0,0
0,0,0,1.00,0.8,0.8,0,3.0,22.1,0.0,1,0,0
6,5,4,0.25,0.0,0.0,0,0.0,0.0,5.0,1,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,1.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,126.4,0.0,0,0,1
0,0,0,0.50,0.0,0.0,0,4.0,180.2,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,31.9,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,1.0,0.4,1.0,0,0,1
0,0,0,0.33,0.0,0.0,0,4.0,126.8,0.0,0,1,1
0,0,0,0.75,0.0,0.0,0,0.0,0.0,18.0,0,0,0
0,0,0,1.00,0.0,0.0,0,2.0,114.3,0.0,0,1,0
0,0,0,0.70,11.9,11.9,0,4.0,90.3,0.0,0,0,0
1,1,0,0.00,24.6,24.6,0,0.0,0.0,9.0,1,0,0
0,0,0,0.50,0.0,0.0,0,2.0,20.8,0.0,0,0,1
0,0,0,0.50,0.0,0.0,0,4.0,150.5,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,98.1,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,84.5,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,71.4,0.0,1,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,5.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,70.4,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,277.4,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,2.0,7.6,0.0,1,0,1
0,0,0,0.00,0.0,0.0,0,4.0,65.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,138.3,0.0,0,0,0
0,0,0,0.18,0.0,0.0,0,1.0,1.5,3.0,0,0,0
0,0,0,0.20,0.0,0.0,0,3.0,38.8,2.0,0,0,0
0,0,0,0.33,0.0,0.0,0,1.0,32.3,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,79.2,0.0,0,0,0
0,0,0,0.40,0.0,0.0,0,4.0,91.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,175.6,0.0,0,0,1
2,0,0,0.38,0.0,0.0,0,0.0,0.0,1.0,0,1,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,7.0,0,0,0
0,0,0,0.00,0.0,0.0,0,1.0,8.9,5.0,0,0,0
0,0,0,0.50,2.3,2.3,0,2.0,7.6,0.0,0,1,0
0,0,0,0.40,0.0,0.0,0,2.0,13.3,23.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,82.6,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,171.9,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,3.0,15.8,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,115.5,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,4.0,46.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,12.1,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,3.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,17.2,0.0,0,0,0
0,0,0,0.25,31.3,31.3,0,0.0,0.0,1.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,107.4,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,1.0,0.1,4.0,0,1,0
0,0,0,0.73,0.0,0.0,0,0.0,0.0,1.0,0,0,0
1,0,0,0.33,0.0,0.0,0,3.0,34.4,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,24.2,0.0,0,0,0
1,1,0,0.00,0.0,0.0,0,2.0,9.6,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,43.2,0.0,0,0,0
0,0,0,0.33,0.0,0.0,0,3.0,7.9,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,103.2,0.0,1,0,0
0,0,0,1.00,0.0,0.0,0,4.0,59.5,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,328.8,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,2.0,0,1,0
0,0,0,0.00,0.0,0.0,0,2.0,9.8,0.0,0,0,0
10,3,2,0.17,0.0,0.0,0,0.0,0.0,1.0,1,0,1
0,0,0,0.38,0.0,0.0,0,0.0,0.0,8.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,44.7,0.0,0,0,0
1,1,0,0.45,0.0,0.0,5,0.0,0.0,15.0,0,1,0
0,0,0,0.00,0.0,0.0,0,3.0,28.7,0.0,0,0,0
1,1,1,0.80,0.0,0.0,0,1.0,10.2,1.0,0,0,0
0,0,0,0.33,0.0,0.0,0,3.0,31.4,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,36.9,0.0,0,0,0
0,0,0,0.56,0.0,0.0,12,0.0,0.0,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,208.2,0.0,0,0,1
0,0,0,0.50,0.0,0.0,0,4.0,99.5,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,3.0,77.6,0.0,0,1,0
0,0,0,0.67,0.0,0.0,0,4.0,183.1,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,229.0,0.0,0,0,0
0,0,0,0.33,10.5,10.5,0,4.0,186.3,0.0,0,0,0
0,0,0,0.20,0.0,0.0,0,3.0,32.7,1.0,0,1,0
0,0,0,0.33,16.6,16.6,0,0.0,0.0,3.8,1,0,0
0,0,0,0.60,35.4,35.4,12,0.0,0.0,0.0,1,0,0
0,0,0,0.33,0.0,0.0,0,3.0,19.6,0.0,0,0,0
3,2,0,0.33,0.0,0.0,0,2.0,40.7,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,8.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,1.0,0,0,0
3,0,0,1.00,0.0,0.0,0,2.0,3.4,0.0,0,0,0
1,0,0,0.33,0.0,0.0,0,2.0,85.3,1.0,0,0,0
0,0,0,0.33,0.0,0.0,0,0.0,0.0,10.0,0,0,0
3,2,2,0.60,0.0,0.0,0,0.0,0.0,4.0,1,0,0
0,0,0,1.00,0.0,0.0,0,3.0,51.0,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,161.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,104.8,12.0,0,0,1
0,0,0,0.50,0.0,0.0,12,0.0,0.0,0.0,0,1,1
2,1,1,0.00,0.0,0.0,0,2.0,14.4,1.0,0,1,0
0,0,0,0.50,0.0,0.0,0,4.0,166.2,0.0,0,0,0
1,1,0,0.00,0.0,0.0,0,4.0,68.6,0.0,0,0,0
0,0,0,0.60,0.0,0.0,0,0.0,0.0,7.0,0,0,0
1,0,1,1.00,0.0,0.0,6,0.0,0.0,24.0,0,0,1
0,0,0,1.00,24.4,24.4,0,2.0,8.7,0.0,1,0,0
1,1,0,0.50,0.0,0.0,0,0.0,0.0,12.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,44.2,0.0,0,0,1
0,0,0,0.33,0.0,0.0,0,3.0,124.0,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,2.0,6.6,1.0,0,0,0
0,0,0,0.67,0.0,0.0,0,4.0,55.9,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,7.0,1,0,0
0,0,0,1.00,0.0,0.0,0,3.0,45.9,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,168.3,0.0,0,1,1
0,0,0,0.00,0.0,0.0,0,4.0,225.1,0.0,0,0,1
0,0,0,0.50,0.9,0.9,0,4.0,72.5,0.0,0,1,0
1,1,1,0.33,0.0,0.0,0,1.0,1.7,18.0,1,0,0
1,0,0,0.00,0.0,0.0,0,2.0,34.4,0.0,0,0,0
1,0,0,1.00,0.0,0.0,0,4.0,294.7,0.0,0,0,0
0,0,0,0.75,0.0,0.0,0,4.0,137.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,130.6,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,1.0,8.5,1.0,0,0,0
0,0,0,0.50,0.0,0.0,0,4.0,134.1,0.0,0,1,1
0,0,0,1.00,0.0,0.0,0,3.0,28.1,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,2.0,0,0,0
0,0,0,0.00,0.0,0.0,0,1.0,6.6,7.0,0,1,0
0,0,0,0.00,0.0,0.0,0,2.0,31.3,2.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,59.2,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,147.2,0.0,0,1,0
1,1,1,0.43,0.0,0.0,0,2.0,3.9,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,1.0,36.6,1.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,156.3,0.0,0,0,0
1,0,0,0.00,0.0,0.0,0,0.0,0.0,5.0,1,0,0
0,0,0,1.00,0.0,0.0,0,4.0,97.3,0.0,0,0,0
2,2,0,0.25,6.0,6.0,0,1.0,1.8,0.0,1,0,0
0,0,0,0.45,9.3,9.3,0,0.0,0.0,3.0,1,0,0
0,0,0,0.25,0.0,0.0,0,0.0,0.0,2.0,1,0,0
0,0,0,1.00,0.0,0.0,0,3.0,46.0,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,3.0,60.4,0.0,0,1,1
0,0,0,0.00,0.0,0.0,0,3.0,48.8,2.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,67.3,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,3.0,0,1,0
0,0,0,0.40,0.0,0.0,5,1.4,13.1,0.0,0,0,1
0,0,0,0.50,0.0,0.0,0,0.0,0.0,1.0,0,0,0
0,0,0,0.50,0.0,0.0,0,1.0,5.8,15.0,0,1,1
0,0,0,0.00,0.0,0.0,0,1.0,5.7,17.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,200.2,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,4.0,165.6,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,4.0,40.1,0.0,0,0,0
0,0,0,0.67,0.0,0.0,0,2.0,32.6,0.0,0,1,0
1,0,0,0.00,0.0,0.0,0,2.0,10.6,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,120.4,0.0,0,0,0
1,1,0,1.00,0.0,0.0,0,4.0,55.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,79.2,0.0,0,1,0
1,0,1,0.33,0.0,0.0,0,3.0,41.6,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,113.7,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,29.4,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,104.0,0.0,0,0,0
0,0,0,0.33,0.0,0.0,0,1.0,7.6,5.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,131.1,0.0,0,0,1
0,0,0,0.50,0.0,0.0,0,2.0,25.1,2.0,0,1,0
0,0,0,0.50,0.0,0.0,0,0.0,0.0,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,343.0,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,2.0,19.9,2.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,86.7,0.0,0,0,0
0,0,0,0.43,16.5,16.5,0,0.0,0.0,5.0,1,0,0
0,0,0,1.00,0.0,0.0,0,4.0,115.8,0.0,0,1,0
1,0,0,0.00,0.0,0.0,0,3.0,26.1,0.0,0,1,0
0,0,0,0.50,0.0,0.0,0,4.0,152.7,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,4.0,158.0,0.0,1,0,0
0,0,0,1.00,0.0,0.0,0,4.0,160.6,0.0,0,0,1
1,1,0,0.40,0.0,0.0,0,4.0,300.8,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,1.0,3.5,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,2.0,23.4,0.0,0,0,1
4,3,2,0.50,0.0,0.0,0,0.0,0.0,3.0,0,0,0
0,0,0,0.50,0.0,0.0,0,4.0,74.4,0.0,0,1,0
0,0,0,0.50,0.0,0.0,0,3.0,25.1,3.0,0,1,0
0,0,0,0.50,4.8,4.8,4,1.0,1.0,4.2,1,0,0
0,0,0,0.00,0.0,0.0,0,3.0,37.1,2.0,0,0,0
2,2,2,0.00,0.0,0.0,0,0.0,0.0,25.0,1,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,3.0,0,0,0
0,0,0,0.50,0.0,0.0,0,4.0,109.2,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,1.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,90.4,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,2.0,3.9,0.0,0,0,0
1,1,0,0.50,0.0,0.0,0,1.0,4.8,5.0,0,1,0
0,0,0,1.00,0.0,0.0,0,4.0,104.6,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,113.1,0.0,0,1,1
0,0,0,0.50,0.0,0.0,0,3.0,41.5,0.0,0,0,0
1,0,0,1.00,0.0,0.0,0,2.0,27.0,1.0,0,0,0
3,1,1,0.30,0.0,0.0,6,0.9,0.0,7.0,0,1,0
2,1,1,0.50,0.0,0.0,0,2.0,16.4,0.0,0,0,0
0,0,0,0.67,0.0,0.0,0,4.0,57.7,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,2.0,35.9,1.0,0,1,0
1,1,1,0.00,0.0,0.0,0,4.0,26.0,0.0,1,0,0
0,0,0,0.33,0.0,0.0,12,0.0,0.0,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,74.4,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,214.5,0.0,0,1,1
1,1,0,0.00,0.0,0.0,0,3.0,65.6,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,133.1,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,4.0,95.6,0.0,0,0,0
0,0,0,0.25,0.0,0.0,0,4.0,170.7,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,54.3,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,152.7,0.0,0,0,0
0,0,0,0.60,8.4,16.8,0,0.0,0.0,3.8,1,0,1
1,1,1,0.00,0.0,0.0,0,2.0,2.5,0.0,0,0,0
0,0,0,0.67,0.0,0.0,0,2.0,20.0,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,107.3,0.0,0,0,0
1,1,0,0.33,0.8,0.8,0,0.0,0.0,1.0,0,1,1
2,2,0,0.20,0.0,0.0,0,0.0,0.0,1.0,1,0,0
0,0,0,1.00,0.0,0.0,0,4.0,67.1,0.0,0,0,0
5,1,0,0.25,0.0,0.0,0,4.0,61.4,0.0,0,1,0
2,2,0,0.25,0.0,0.0,0,1.0,5.6,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,1.0,9.6,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,175.6,0.0,0,0,0
0,0,0,0.25,0.0,0.0,0,2.0,13.7,2.0,0,1,0
0,0,0,0.60,0.0,0.0,0,0.0,0.0,6.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,28.6,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,54.5,0.0,0,1,1
0,0,0,0.40,14.3,14.3,0,2.0,8.2,0.0,0,1,0
3,1,0,0.56,0.0,0.0,0,0.0,0.0,3.0,0,1,0
0,0,0,0.00,0.0,0.0,0,3.0,51.8,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,3.0,0,0,0
2,2,1,0.56,0.0,0.0,0,2.0,4.3,2.0,1,0,0
0,0,0,0.33,0.0,0.0,0,1.0,7.5,7.0,0,1,0
2,0,0,0.50,0.0,0.0,0,3.0,44.5,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,2.0,27.3,2.0,0,0,0
1,1,1,0.50,0.0,0.0,0,2.0,2.5,1.0,1,0,0
0,0,0,1.00,0.0,0.0,0,4.0,103.7,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,158.8,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,52.9,0.0,1,0,0
0,0,0,1.00,0.0,0.0,0,2.0,14.7,2.0,0,1,1
0,0,0,0.50,0.0,0.0,0,4.0,77.6,0.0,0,0,0
0,0,0,0.08,0.0,0.0,11,0.0,0.0,15.0,1,0,0
0,0,0,0.00,0.0,0.0,0,4.0,128.7,0.0,0,1,0
0,0,0,0.67,0.0,0.0,0,3.0,84.1,2.0,0,1,0
0,0,0,0.33,0.0,0.0,0,3.0,23.9,2.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,107.9,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,56.3,3.0,0,0,0
0,0,0,0.50,0.0,0.0,0,3.0,16.1,0.0,1,0,1
0,0,0,0.25,0.0,0.0,0,4.0,205.8,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,132.4,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,142.8,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,232.0,0.0,0,0,1
0,0,0,0.33,0.0,0.0,0,1.0,3.3,1.0,0,0,0
0,0,0,0.18,0.0,0.0,12,0.0,0.0,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,4.0,210.9,0.0,0,0,0
0,0,0,0.67,0.0,0.0,0,4.0,122.8,0.0,1,0,1
0,0,0,0.00,0.0,0.0,0,4.0,49.0,0.0,0,1,1
0,0,0,0.50,0.0,0.0,0,3.0,39.9,6.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,100.5,0.0,0,0,0
0,0,0,0.25,0.0,0.0,0,3.0,78.1,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,136.5,0.0,0,1,0
3,0,1,0.60,0.0,0.0,0,3.0,19.2,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,123.8,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,0.0,0.0,1.0,0,0,1
0,0,0,1.00,0.0,0.0,0,2.0,38.3,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,132.1,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,187.9,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,8.0,0,0,0
0,0,0,0.13,0.0,0.0,0,3.0,17.1,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,3.0,0,0,0
0,0,0,0.33,0.0,0.0,0,3.0,49.8,6.0,0,0,0
0,0,0,0.25,0.0,0.0,0,2.0,19.2,0.0,1,0,0
0,0,0,1.00,0.0,0.0,0,2.0,10.1,10.0,0,0,1
0,0,0,1.00,0.0,0.0,0,0.0,0.0,1.0,0,0,0
1,0,0,0.00,0.0,0.0,0,4.0,59.7,0.0,1,0,0
0,0,0,0.33,0.0,0.0,0,0.0,0.0,3.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,104.4,0.0,0,0,0
1,0,0,0.29,0.0,0.0,0,2.0,3.8,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,4.0,70.9,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,151.1,0.0,0,0,1
0,0,0,0.47,0.0,0.0,0,2.0,5.5,2.0,1,0,0
0,0,0,1.00,0.0,0.0,0,4.0,35.8,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,36.5,0.0,0,0,0
0,0,0,0.63,0.0,0.0,6,1.0,19.0,12.0,0,0,0
0,0,0,0.00,0.0,0.0,0,1.0,8.6,0.0,0,0,0
0,0,0,0.60,1.1,1.1,0,4.0,154.5,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,4.0,157.0,0.0,0,0,1
0,0,0,0.50,0.0,0.0,0,2.0,21.8,1.0,0,1,0
0,0,0,0.67,0.0,0.0,0,1.0,7.1,1.0,0,1,0
0,0,0,0.50,9.0,9.0,0,3.0,20.7,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,284.3,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,56.8,5.0,0,1,0
0,0,0,0.25,0.0,0.0,0,4.0,84.2,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,3.0,6.7,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,117.2,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,3.0,32.3,1.0,0,0,1
1,0,0,0.33,0.0,0.0,0,3.0,79.0,0.0,0,1,1
0,0,0,0.00,0.0,0.0,0,4.0,174.5,0.0,0,0,1
0,0,0,0.67,0.0,0.0,0,3.0,20.6,2.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,262.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,77.4,1.0,1,0,0
0,0,0,0.00,0.0,0.0,0,1.0,45.4,6.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,8.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,69.7,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,206.0,0.0,0,0,0
2,1,0,0.75,23.9,23.9,0,1.0,10.6,8.9,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,196.3,0.0,0,1,1
